createDt,deathCnt,defCnt,gubunEn,incDec,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-12-20,101,10565,Chungcheongbuk-do,68,68,0,660,14005,2021??12??20??00??null,
2021-12-20,94,11205,Gangwon-do,130,126,4,726,14004,2021??12??20??00??null,
2021-12-20,1572,169068,Gyeonggi-do,1488,1475,13,1259,14003,2021??12??20??00??null,
2021-12-20,3,1900,Sejong,16,16,0,534,14002,2021??12??20??00??null,
2021-12-20,59,6386,Ulsan,36,36,0,562,14001,2021??12??20??00??null,
2021-12-20,119,11206,112,112,0,765,14000,2021??12??20??00??null,,
2021-12-20,35,7182,Gwangju,52,52,0,495,13999,2021??12??20??00??null,
2021-12-20,218,32862,Incheon,375,371,4,1117,13998,2021??12??20??00??null,
2021-12-20,346,21645,111,110,1,895,13997,2021??12??20??00??null,,
2021-12-20,229,21526,365,364,1,635,13996,2021??12??20??00??null,,
2021-12-20,1521,203255,Seoul,1908,1895,13,2102,13995,2021??12??20??00??null,
2021-12-20,4776,570414,Total,5318,5258,60,1101,13994,2021??12??20??00??null,
2021-12-19,16,6586,6,0,6,-,13993,2021??12??19??00??null,,
2021-12-19,12,4368,Jeju,22,22,0,647,13992,2021??12??19??00??null,
2021-12-19,70,18172,Gyeongsangnam-do,215,214,1,544,13991,2021??12??19??00??null,
2021-12-19,132,13968,Gyeongsangbuk-do,137,134,3,529,13990,2021??12??19??00??null,
2021-12-19,30,5480,Jeollanam-do,43,43,0,296,13989,2021??12??19??00??null,
2021-12-19,93,8097,Jeollabuk-do,92,92,0,449,13988,2021??12??19??00??null,
2021-12-19,118,16288,Chungcheongnam-do,207,206,1,768,13987,2021??12??19??00??null,
2021-12-19,101,10497,Chungcheongbuk-do,92,91,1,656,13986,2021??12??19??00??null,
2021-12-19,93,11075,Gangwon-do,100,100,0,718,13985,2021??12??19??00??null,
2021-12-19,1555,167580,Gyeonggi-do,1753,1723,30,1248,13984,2021??12??19??00??null,
2021-12-19,3,1884,Sejong,23,23,0,529,13983,2021??12??19??00??null,
2021-12-19,59,6350,Ulsan,39,37,2,559,13982,2021??12??19??00??null,
2021-12-19,118,11094,149,147,2,758,13981,2021??12??19??00??null,,
2021-12-19,34,7130,Gwangju,29,27,2,492,13980,2021??12??19??00??null,
2021-12-19,213,32487,Incheon,493,492,1,1104,13979,2021??12??19??00??null,
2021-12-19,344,21534,153,152,1,890,13978,2021??12??19??00??null,,
2021-12-19,228,21161,363,362,1,624,13977,2021??12??19??00??null,,
2021-12-19,1503,201347,Seoul,2320,2308,12,2083,13976,2021??12??19??00??null,
2021-12-19,4722,565098,Total,6236,6173,63,1090,13975,2021??12??19??00??null,
2021-12-18,16,6580,9,0,9,-,13974,2021??12??18??00??null,,
2021-12-18,11,4346,Jeju,30,30,0,644,13973,2021??12??18??00??null,
2021-12-18,67,17957,Gyeongsangnam-do,211,210,1,538,13972,2021??12??18??00??null,
2021-12-18,131,13832,Gyeongsangbuk-do,139,139,0,524,13971,2021??12??18??00??null,
2021-12-18,30,5437,Jeollanam-do,44,44,0,294,13970,2021??12??18??00??null,
2021-12-18,92,8005,Jeollabuk-do,110,110,0,444,13969,2021??12??18??00??null,
2021-12-18,115,16081,Chungcheongnam-do,240,238,2,758,13968,2021??12??18??00??null,
